תאור נייר,מספר נייר,מספר נייר 2,תאריך פדיון סופי,תאריך הנפקה,תאריך נתונים,שם תיק,מספר תיק,שווי נייר,סוג חוזה,מחיר מימוש,יחס המרה,שער נייר,מטבע נקוב,ארופאי,CALL/PUT,מחיר יחידת נכס בסיס,"ע""נ ליחידה",מדד בסיס,מטבע בסיס,מדד נוכחי,מטבע הצמדה,מטבע מימוש,סוג ריבית,שפיצר,קופון הבא,פרמיה לריבית משתנה,תאריך ריבית הבא,תאריך קרן הבא,תאריך שינוי הבא,מועד אקס,תדירות ריבית,תדירות פדיון,תדירות שינוי ריבית,דרוג,קרן,כמות,ענ ליחידה,ריבית צבורה,דבידנד,סחירות,ענף,בורסה,חשבון,קוד חוב בפיגור,מדינת חשיפה,"מספר נ""ע מקורי",קבוצת לווים
פיבי,763011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,9162,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 בנקים,תל אביב,199300,0,ישראל,763011,קבוצת צדיק בינו
פיבי,763011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,9162,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 בנקים,תל אביב,531901,0,ישראל,763011,קבוצת צדיק בינו
פיבי,763011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,9162,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 בנקים,תל אביב,14685,0,ישראל,763011,קבוצת צדיק בינו
פיבי,763011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,9162,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 בנקים,תל אביב,504863,0,ישראל,763011,קבוצת צדיק בינו
פיבי,763011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,9162,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 בנקים,תל אביב,22084,0,ישראל,763011,קבוצת צדיק בינו
פיבי,763011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,9162,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 בנקים,תל אביב,333900,0,ישראל,763011,קבוצת צדיק בינו
פיבי,763011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,9162,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 בנקים,תל אביב,830801,0,ישראל,763011,קבוצת צדיק בינו
פיבי,763011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,9162,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 בנקים,תל אביב,2794489,0,ישראל,763011,קבוצת צדיק בינו
הפניקס 1,767012,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1185,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 ביטוח,תל אביב,199300,0,ישראל,767012,קבוצת יצחק תשובה
הפניקס 1,767012,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1185,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 ביטוח,תל אביב,531901,0,ישראל,767012,קבוצת יצחק תשובה
הפניקס 1,767012,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1185,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 ביטוח,תל אביב,14685,0,ישראל,767012,קבוצת יצחק תשובה
הפניקס 1,767012,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1185,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 ביטוח,תל אביב,504863,0,ישראל,767012,קבוצת יצחק תשובה
הפניקס 1,767012,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1185,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 ביטוח,תל אביב,22084,0,ישראל,767012,קבוצת יצחק תשובה
הפניקס 1,767012,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1185,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 ביטוח,תל אביב,333900,0,ישראל,767012,קבוצת יצחק תשובה
הפניקס 1,767012,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1185,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 ביטוח,תל אביב,830801,0,ישראל,767012,קבוצת יצחק תשובה
הפניקס 1,767012,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1185,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 ביטוח,תל אביב,2794489,0,ישראל,767012,קבוצת יצחק תשובה
אנגל משאבים,771014,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,445.4,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר נדלן ובינוי,תל אביב,333900,0,ישראל,771014,G.B.E.S
אנגל משאבים,771014,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,445.4,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר נדלן ובינוי,תל אביב,830801,0,ישראל,771014,G.B.E.S
משנה תב. תלויות לצ,773391,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,לא צמוד לס,0,0,2336332.2,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000, 0/00/0000,1,   ,0,A-,1,1,1,0,,לא סחיר, ,תל אביב,285889,0,ישראל,773390,
הלוואות מובטחות אחרי,773621,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מדדי לס,0,0,0,שקל חדש,ארופאי,,,1,0,1,מדד לצרכן,,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000, 0/00/0000,1,   ,0,A,1,1,1,0,,לא סחיר, ,תל אביב,285889,0,ישראל,773622,
משנה בעתודות בטוח לצ,773881,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,לא צמוד לס,0,0,38069.82,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000, 0/00/0000,1,   ,0,A-,1,1,1,0,,לא סחיר, ,תל אביב,285889,0,ישראל,773887,
חשבונות אחרים חול,774041,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,צ.מטח לס,0,0,3046000,שקל חדש,ארופאי,,,1,100,100,,שקל חדש,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000, 0/00/0000,1,   ,0,A-,1,1,1,0,,לא סחיר, ,תל אביב,285889,0,ישראל,774042,
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,2419549,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,199300,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,331677,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,531901,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,14685,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,504863,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,601613,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,22084,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,333900,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,333919,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,830801,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,830771,0,ישראל,777037,קבוצת אקסטרה
שופרסל,777037,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1042,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,2794489,0,ישראל,777037,קבוצת אקסטרה
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,2708835,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,2709048,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,199300,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,331677,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,531901,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,14685,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,504863,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,22084,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,333900,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,333919,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,830801,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,830771,0,ישראל,800011,קבוצת לב לבייב
אפריקה תעשיות,800011,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,31200,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר מתכת ומוצרי בניה,תל אביב,2794489,0,ישראל,800011,קבוצת לב לבייב
דן מלונות,822015,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1950,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר תירות,תל אביב,80020,0,ישראל,822015,קבוצת פדרמן- אלביט
דן מלונות,822015,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,1950,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,יתר תירות,תל אביב,657446,0,ישראל,822015,קבוצת פדרמן- אלביט
דלק רכב,829010,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,4000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,199300,0,ישראל,829010,גיל אגמון
דלק רכב,829010,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,4000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,531901,0,ישראל,829010,גיל אגמון
דלק רכב,829010,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,4000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,14685,0,ישראל,829010,גיל אגמון
דלק רכב,829010,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,4000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,504863,0,ישראל,829010,גיל אגמון
דלק רכב,829010,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,4000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,601613,0,ישראל,829010,גיל אגמון
דלק רכב,829010,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,4000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,22084,0,ישראל,829010,גיל אגמון
דלק רכב,829010,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,4000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,333900,0,ישראל,829010,גיל אגמון
דלק רכב,829010,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,4000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,830801,0,ישראל,829010,גיל אגמון
דלק רכב,829010,,30/12/1899,30/12/1899,30/09/2014,בדיקה,1,1,מניה,0,0,4000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,תא 75 מסחר,תל אביב,2794489,0,ישראל,829010,גיל אגמון
מזומן מטח,884001,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,צ.מטח לס,0,0,302.49,שקל חדש,ארופאי,,,1,100,100,,שקל חדש,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000, 0/00/0000,1,   ,0,AA,1,1,1,0,,לא סחיר, ,תל אביב,24446,0,ישראל,884007,
פקמ,884002,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,לא צמוד לס,0,0,857.67,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000, 0/00/0000,1,   ,0,AA,1,1,1,0,,לא סחיר, ,תל אביב,24446,0,ישראל,884007,
פחק,884003,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,-1,לא צמוד לס,0,0,-860.4,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000, 0/00/0000,1,   ,0,AA,-1,-1,1,0,,לא סחיר, ,תל אביב,24446,0,ישראל,884007,
פוליסות ביטוח חיים משתתף,888311,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,הלוואות לעמיתים צמוד,0,0,1000,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000,,   ,   ,0,A+,1,1,1,0,,לא סחיר, ,תל אביב,24446,0,ישראל,888313,
מבוטחות בשעבוד רכב,888711,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,אגח מדדי לא סחיר,0,0,80,שקל חדש,ארופאי,,,1,100,1,מדד לצרכן,,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000, 0/00/0000,1,   ,0,A-,1,1,1,0,,לא סחיר, ,תל אביב,24446,0,ישראל,888719,
מבוטחות בשעבוד רכב,888712,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,אגח מדדי לא סחיר,0,0,9462728,שקל חדש,ארופאי,,,1,93.633,1,מדד לצרכן,,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000, 0/00/0000,1,   ,0,AA,1,1,1,0,,לא סחיר, ,תל אביב,24446,0,ישראל,888719,
FW 01.10 דולר שקל,902604,, 1/10/2014, 0/00/0000,30/09/2014,בדיקה,1,-1,חוזה לס,341.08,0,28.417413,שקל חדש,ארופאי,CALL,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,-1,-1,1,0,,לא סחיר, ,תל אביב,531901,0,ישראל,902601,
FW 1.10 דולר שקל,902666,, 1/10/2014, 0/00/0000,30/09/2014,בדיקה,1,-1,חוזה לס,341.07,0,28.427413,שקל חדש,ארופאי,CALL,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,-1,-1,1,0,,לא סחיר, ,תל אביב,830801,0,ישראל,902668,
FW 01.10 דולר שקל,902669,, 1/10/2014, 0/00/0000,30/09/2014,בדיקה,1,-1,חוזה לס,341.07,0,28.427413,שקל חדש,ארופאי,CALL,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,-1,-1,1,0,,לא סחיר, ,תל אביב,467065,0,ישראל,902668,
דולר מזומן -בנק מזרחי,990151,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מזומן מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,199300,0,ישראל,990150,עופר השקעות-ליאורה עופר
דולר מזומן -בנק מזרחי,990151,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מזומן מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,504863,0,ישראל,990150,עופר השקעות-ליאורה עופר
דולר מזומן -בנק מזרחי,990151,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מזומן מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,601613,0,ישראל,990150,עופר השקעות-ליאורה עופר
דולר מזומן -בנק מזרחי,990151,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,-1,מזומן מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,333900,0,ישראל,990150,עופר השקעות-ליאורה עופר
דולר מזומן -בנק מזרחי,990151,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מזומן מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,333927,0,ישראל,990150,עופר השקעות-ליאורה עופר
דולר מזומן -בנק מזרחי,990151,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מזומן מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,333951,0,ישראל,990150,עופר השקעות-ליאורה עופר
דולר מזומן -בנק מזרחי,990151,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מזומן מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,333919,0,ישראל,990150,עופר השקעות-ליאורה עופר
דולר מזומן -בנק מזרחי,990151,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מזומן מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,333943,0,ישראל,990150,עופר השקעות-ליאורה עופר
דולר מזומן -בנק דיסקונט,990153,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מזומן מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,60902,0,ישראל,990150,ברונפמן
